game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever
Planet Zoo,Simulasyon,"even with planet zoo 2 on the horizon, it still doesnt render this game obsolete. 9.8/10",True,2026-06-05 06:40:30,english,22653
Planet Zoo,Simulasyon,"I'm not recommending this game for one reason. You can't build how you want. The free build is a lie. Paths can only go in set directions. When you place paths and want to connect more paths to it, they wont connect half the time and when they do they wont connect how you want. Also if you have railings on and try to connect a path, the railings block the other path and you just have railings in the middle of your paths. When you try and place a blueprint, you can only place them in 1 meter intervals. This is the only game so far that i have had these problems in. I hope that this problem isn't in there next game.",False,2026-06-04 22:56:18,english,796
Planet Zoo,Simulasyon,很久前玩了盗版觉得不错，买个正版补票,True,2026-06-02 02:51:58,schinese,25
Planet Zoo,Simulasyon,"Una belleza de juego totalmente recomendado si te gustan titulos como este o Planet Coaster o Jurassic World Evolution o Cities Skylines,Hay muchisimo Contenido pero esperemos que el Planet Zoo 2 venga con los DLCS un poco mas grandes de contenido y mas baratos ya que es muchisimo dinero para algunos por lo demás totalmente recomendado",True,2026-05-31 19:47:16,spanish,1915
Planet Zoo,Simulasyon,"This game is fantastic. If you loved Zoo Tycoon then you will love this game. I am sad at the fact there is no truly aquatic/marine animals other than seals and sealions but despite that it is very good. I have spent way too many late nights on this game just because seeing how far you can push it is actually very fun. The workshop items by other players make the experience so much better as well. 
I highly recommend this to anyone who just loves to sit down for hours and decorate environments and buildings.",True,2026-05-31 03:28:28,english,26279
Planet Zoo,Simulasyon,"Super jest. Na sam początek najlepiej zagrać na trybie sandbox, aby zapoznać się z całą dynamiką itp.",True,2026-05-28 16:29:05,polish,1950
Planet Zoo,Simulasyon,"I’ve always loved animals, and I was disappointed when I couldn’t get into the biology and veterinary care class I wanted. Playing this game has honestly been a great alternative because it lets me learn more about the animals I love in a fun, interactive, and educational way. I enjoy discovering different species, learning about their needs and behaviors, and managing everything in a creative sandbox environment.
What makes the game even better is how relaxing and rewarding it feels to build and manage your own space while still learning new things along the way. You can tell that a lot of care went into making the animals feel unique and realistic, which makes the experience even more enjoyable for animal lovers like me.
It’s probably one of my favorite management games I’ve played, and I would definitely recommend it to anyone who loves animals, creativity, and sandbox or management-style games. Whether you want to learn, relax, or just spend time taking care of virtual animals, this game is absolutely worth trying.",True,2026-05-27 19:46:42,english,11539
Planet Zoo,Simulasyon,"Es macht einfach großen Spaß, sich auszutoben und die verrücktesten Gehege für die Tiere zu bauen und diese dann zu beobachten. Freu mich auf den kommenden zweiten Teil.",True,2026-05-25 21:12:09,german,279
Planet Zoo,Simulasyon,"Pra quem amava ZooTycoon(1 ou 2) na infancia, esse jogo é perfeito! A liberdade de criação, a funcionalidade do ""online""(troca de animais e visitas a zoos de outros players) e a variedade de especies(no base mesmo, sem falar de expansão), são incriveis.
Não joguei muito a campanha ainda, mas gostei da parte que joguei.
Único problema é que o jogo(no meu note) apresenta um erro vez ou outra(as vezes assim que abro o jogo, as vezes quando já estou jogando a algum tempo), não entendi ainda se é um problema de otimização ou algo da minha máquina. Mas, no geral, esse jogo me traz certa nostalgia, e me divirto jogando. Só queria conseguir jogar mais sem o jogo fechar por um erro inesperado :D",True,2026-05-18 15:03:29,brazilian,746
Planet Zoo,Simulasyon,"Игра шикарная спору нет. Ради неё скачал стим
Есть минус. Очень дорогие длс.
Я купил много. Я не жалею, но считаю что лучше скачать пиратку. 
Но все равно отдаю должное разрабам, они сделали игру которая для меня легендарная.",True,2026-05-17 14:37:15,russian,17693
Planet Zoo,Simulasyon,"플래닛 시리즈중 제일 완성도 높은 게임.
그래픽 부분에서 정말 일체감있는 색감. 특히 비올때의 스모그 현상과 분위기는 정말 압도적이다. 빗물이 플러서 지붕을 타고 흘러내리는 연출까지. 컨텐츠가 풍성하고, DLC 또한 재미있다. 동물들의 행동이 살짝 반복적인 느낌이 없지만 그래도 현실에서의 동물의 모션을 정말 잘 표현했다. 

그래픽과 더불어 최적화 또한 완벽함. 1660SUPER 기준 높음 옵션에서 초반에 렉이 없었고, 맵 크기에 약 45%를 채울때까지도 렉이 느껴지지 않았다. 플래닛 시리즈중 제일 좋아하는 게임이다.",True,2026-05-11 16:39:16,koreana,4650
Planet Zoo,Simulasyon,I think this game is super fun but they don't teach you how to make the habitats very well. I found myself having to look up how to make habitats for different animals. Other than that I think the game is very well made and a joy to play,True,2026-05-26 00:40:56,english,327
Planet Zoo,Simulasyon,"This game was really fun while it was working. Now it crashes ALL THE TIME. During startup, during gameplay, ALL THE TIME! I've played for almost 300 hours and purchased all the the DLCs and now it won't run. I've tried every option I can find to fix it and nothing works. My computer is plenty strong enough to handle this game. Even zoos that are still empty are crashing. Frontier has no help to offer, Steam has no help to offer. I'm thinking Planet Zoo 2 will be a waste of money too.",False,2026-06-03 20:58:24,english,17078
Planet Zoo,Simulasyon,pretty enjoyable building and observing experience. i found it pretty lame that most animals are blocked behind an in game currency that is tedious to acquire.,False,2026-05-28 00:42:57,english,1810
Planet Zoo,Simulasyon,"My brother gifted me this game years ago so I felt like it was mandatory to give this game another try. But every time I do not play for a few weeks or months I forget every single detail about the micro managing in this game again and it just feels like a chore to read myself into how the mechanics work because they are not intuitive for me at all. I wanted to play this game for the animals but instead got a micro managing game that complicates everything. It is actually not enjoyable for me at all. Beyond that, the fact that I got the deluxe edition at release and then they still decided to lock extra content behind multiple paywalls is also not nice at all.",False,2026-05-31 20:16:29,english,374
Planet Zoo,Simulasyon,"Convoluted crap that rides on the back of overpriced DLC and a way-too-intricate building system. A sequel's coming soon, odds are it'll be a mess if Frontier's other recent releases are anything to go by. Dig for the old Zoo Tycoon games instead; they're not as visually impressive as Planet Zoo, but the actual gameplay in them is a hell of a lot more fun.

It takes a lot of effort to make the basic task of [i]placing an animal in the sandbox mode[/i] a tedious chore in your zoo game, but here we are.",False,2026-05-28 19:48:10,english,8214
Planet Zoo,Simulasyon,"I have had a good amount of time to form my opinion. I have zero faith in this company to make a functional game. The path system is insanely finicky, you could make an argument that it's actually broken. You are charged an arm and a leg for the base game plus all expansions for a game they do not ever bother to patch or fix. This is not a spiritual successor to Zoo Tycoon 2: Ultimate Edition, it is actually a very cheap and soulless imitation. I am so sad and disappointed they are also about to make this game completely obsolete because they are releasing a 2nd game! Get ready to have everything you do constantly break and bug your game while this company releases DLC after DLC and zero patches or acknowledgement of issues with gameplay. I truly hate this company. Basically just like EA, where they make the games good enough and just don't bother fixing bugs because they are so rich and popular that they don't need to care what people actually want.",False,2026-06-02 14:31:29,english,20047
Planet Zoo,Simulasyon,"It's an addicting game and I love to play it. So why do I not recommend it? MONEY!!!

The base game is $45 even all these years after release. It has a good number of animals, scenes, props, etc but leaves a lot to be desired. Want more? No worries! Choose from any one of EIGHTEEN (18) different DLC, each one costing $10, and each one only providing a few new animals and a few new bits of scenery. In other words if you want the same level of freedom you had two decades ago with Zoo Tycoon, you have to shell out $220! Let that sink in...

I get it, the graphics are great, the interaction is fun, there's a lot more freedom of creativity, etc. etc. etc. But come on! More than $200 for a zoo game??? If half of the proceeds went to nature conservation that'd be one thing, but it doesn't. If you're truly obsessed with animals and zoos, buy the deluxe bundle on the best sale you possibly can. Otherwise don't bother.",False,2026-05-28 13:59:27,english,4007
Planet Zoo,Simulasyon,"Seit Monaten stürzt das Spiel ständig ab. Mit anderen Spielen besteht das Problem nicht, auch wenn sie ähnlich komplex sind. Bugfixing hat nichts gebracht. Mittlerweile unspielbar.",False,2026-05-28 12:38:27,german,39846
Planet Zoo,Simulasyon,一款有趣的動物，經營，建造主題的遊戲。不足的地方也是有的(比如一些bug)，但只能指望二代能進步罷。不說多的，玩遊戲嘍~Do you like 玩♂遊♂戲?  Oh!yes sir♂,True,2026-06-08 14:32:08,tchinese,1469
Planet Zoo,Simulasyon,"1300 hours later and I finally remembered I never wrote a review :D 
This game has something for everyone. Whether its being creative in sandbox and building hyper detailed zoos, running a chaotic franchise, or enjoying the career mode story. I spend most of my time building in sandbox creating semi-realistic or as I call it realistic-ish zoos. I'm always excited for a new DLC to drop so I can have new animals to build for and new building pieces to discover. Honestly has been money well spent. I MORE then got my money's worth. 
Only con it does have a steep learning curve because its so in depth. Whether its learning the controls, building mechanics, or management...it does take some time and sometimes some deep dive research through youtube. But once you get it...you GET IT and can enjoy the game.",True,2026-06-08 13:52:22,english,80146
Planet Zoo,Simulasyon,"Planet Zoo ist so liebevoll gestaltet. Ich liebe alles daran. Ich würde es jeden, den ich kenne, weiterempfehlen und ich freue mich schon auf Planet Zoo 2. =)",True,2026-06-08 08:22:45,german,4339
Planet Zoo,Simulasyon,"I am a decade late to the party, but this is a very good game. Reminds me quite a bit of the halcyon days of Zoo Tycoon 2.",True,2026-06-08 05:26:19,english,2114
Planet Zoo,Simulasyon,High level of detail with lotsa of interdependencies.  Great learning components for each animal.,True,2026-06-07 14:55:59,english,504
Planet Zoo,Simulasyon,"i always wanted to buy this because i love sky-view builders games like this but its was too much but when i saw this on sale i bought the deluxe edition and i am loving it so far, even without any DLC its still feels like a proper game, it was exactly what it advertised and well its pretty thorough also extremely fun to build in the game like i made a cool fence for a gardenpatch i made and it was sick👍",True,2026-06-07 14:14:20,english,1139
Planet Zoo,Simulasyon,"Controls can be tricky, but all in all this is a very well build game with insane levels of detail for the animals and scenery. 

Career mode is fun to play and cleverly narrated too.",True,2026-06-07 12:51:33,english,25670
Planet Zoo,Simulasyon,"Разработчики видимо из студии Paradox interactive, добавляют маленькое животное и просят косарь. Вы там совсем попутали? Я понимаю что студия должна генерировать постоянную прибыль, но я не принимаю такой способ монетизации. Я хочу купить игру и наслаждаться ей, а не копить на длс, которые выходят каждый год. И чтобы купить полное издание Planet Zoo, нужно не меньше 10 косарей, это перебор, как по мне. Пусть игра будет стоить 5 косарей, НО к ней не нужно будет докупать длс, они будут как бесплатное обновление.",True,2026-06-07 05:46:20,russian,4724
Planet Zoo,Simulasyon,"This game is great for anyone who loves animals or tycoon games! The graphics are great and there are multiple different aspects that allow you to build a variety of different detailed zoos. The campaign modes serve as a great way to both learn the game and challenge yourself, while the sandbox modes allow you to make any zoo you want. You can spend countless hours in this game without ever getting bored.",True,2026-06-06 21:07:25,english,216995
Planet Zoo,Simulasyon,Güzel oyun hayvanat bahçesi kuruyon para kasma yöntemi falanda bulduydum güzel oyundu ama ne yaparsam yapayım amk bahçeleri güzel durmuyo hayvanat bahçesi planımda bok gibi oluyor,True,2026-06-06 16:52:44,turkish,1155
Planet Zoo,Simulasyon,"Muuuuito bommm! Pena que depois de mais ou menos 1k de visitantes, fica injogável no meu pc, pq laga muuuuito. No mais, é um jogo muito bom!",True,2026-06-06 12:21:38,brazilian,1218
Planet Zoo,Simulasyon,"Красивая игра с множеством возможностей, огромный выбор животных. НО, мне кажется цена на DLS игры  должна стоить примерно 2100 KZT",True,2026-06-06 10:46:20,russian,1701
Planet Zoo,Simulasyon,Its very realistic and just fun to relax and play.,True,2026-06-06 10:07:23,english,4485
Planet Zoo,Simulasyon,"Empfehlung: Ja und Nein ... ich mach mal Nein?! Doch Ja?

Ich spiele seit Release und habe dem Spiel über die Jahre sehr viele schöne Stunden gegeben. Die Tiere sehen fantastisch aus, die Animationen sind liebevoll, Gehege zu planen macht unglaublich Spaß und wenn man erst einmal anfängt, Landschaften, Unterstände, Pflanzen, Felsen, Wege und Aussichtspunkte zu bauen, kann man komplett darin versinken.

Gerade das eigentliche Zoo-Gefühl trifft das Spiel oft extrem gut: Bedürfnisse prüfen, Pflanzen anpassen, Kletterbereiche kontrollieren, Unterstände bauen, Pflegerwege planen, Kackstellen erreichbar machen, Tier-DNA vergleichen, züchten, Naturschutzpunkte sammeln und sich dann über ein neues starkes Tier freuen. Das ist schon verdammt gutes Spieldesign.

Auch der Story-Modus war für mich immer ein Highlight. Die Basegame-Kampagne hatte Charme, schöne Ideen und Figuren, an die ich mich wirklich gerne erinnere. Das alte Ehepaar war grandios, und auch die spätere Entwicklung mit dem Bösewicht fand ich cool. Leider wurden die DLC-Kampagnen danach etwas dünner. ... generell finde ich die DLC, auch für die Preise etwas dünn.

Und dann kommt der Hass.

Das Wegesystem ist bis heute ein Pain in the ♥♥♥♥♥♥♥ ass. Hügel bauen? Geil. Wege auf Hügel bauen? Viel Spaß im Wahnsinn. 
Klettertiere? Schön, bis man den Spielstand lädt und plötzlich wieder irgendein Kletterobjekt neu anfassen muss, damit das Tier seine Pfade wieder findet. 
Besucher hängen irgendwo fest. 
Menüs laden manchmal leer. 
Filter beim Tierkauf spinnen. 
Selbst für die Kampagne muss man online sein. 
Und das sechs Jahren nach release. Manche dieser Probleme einfach nicht mehr süß oder verzeihlich.

Besonders nervig ist auch der Workshop im Story-Modus: Die Community baut tausende wunderschöne Blueprints, aber das Game bietet keinen vernünftigen Filter für nicht freigeschaltete Inhalte. Viel spass scrollt euch halt nen wolf und seht den Wald vor lauter Bäumen nicht! Eine Wand aus Schlössern, nur um zwei nutzbare Objekte zu finden.

Beim Bauen liebe ich das Spiel, aber ich kämpfe ständig gegen Kleinkram: 
Warum kann ich Steine nicht frei skalieren? 
Warum fehlen feinere Grid-Optionen? 
Warum lassen sich viele vorhandene Story-Gebäude nicht bearbeiten oder kopieren? 
Warum drehen objekte wie Stützpfeiler nie passend zum grid?! 
Warum glitchen Tiere gelegentlich durch massive Wände, als wären sie spirituell erleuchtet?

Trotzdem: Die Optik ist süß, die Tiere sind fantastisch, die Vivarien als kleine Wimmelbilder finde ich klasse, automatische Tierverwaltung ist ein Segen, Kameras in Gehegen und zur Besucherüberwachung sind cool, und selbst gebaute Restaurants und Souvenirläden sind eine richtig starke Idee, danke für das Update Frontier! 

Planet Zoo ist ein wunderschönes, liebevolles, kreatives Zoo-Spiel, das sich leider regelmäßig selbst mit alten Bugs, sperrigen Systemen und unnötigem Quality-of-Life-Frust sabotiert.

Ich liebe es. Ich hasse es. Ich habe viel zu viele Stunden darin verloren.
Danke dafür Frontier, ich werde weiter unzählige Gehege mit voller Hingabe bauen. 

:D 

7/10",True,2026-06-05 22:27:14,german,74265
Planet Zoo,Simulasyon,Fun and very cute. I should play a little more.,True,2026-06-05 04:36:33,english,7954
Planet Zoo,Simulasyon,"My wife and I have been playing this game for years now, and we can't imagine any other game that we would pay money for every single DLC that comes out. We both played Zoo Tycoon back in the day, this game just amplifies everything we loved about it. The building controls are easy and intuitive, and the management aspects strike a good balance between skill and casual gameplay. Also, Saltwater Croc- best animal.",True,2026-06-05 01:34:30,english,18484
Planet Zoo,Simulasyon,Jogo perfeito simplesmente perfeito muito bom mesmo nem tenho oque falar só joguem!,True,2026-06-04 20:02:53,brazilian,15314
Planet Zoo,Simulasyon,"very good game, but i am really annoyed, i was making a zoo and it was going so well, but then apparently the keepers decides to just stop doing their jobs. their happiness and workloads were fine, as were the work zones, but they kept letting animals starve, and i couldnt do anything about it, i kept requesting a keeper to come urgently but when i did that the keeper would just run around the park doing nothing, or would go in the enclosure do nothing and leave, i even tried hiring loads of keepers but it didnt work, so i tried firing all of them and hiring new ones, didnt work either. so now my zoo is ruined and i cant even do anything about it. even restarting the pc doesnt work :(
BUT other than that its a great game",True,2026-06-04 19:22:57,english,1916
Planet Zoo,Simulasyon,"There's a lot to do, a lot to learn and a lot to experiment with this game, and I'm only talking about the base version of it. If you are new as I was when I played PZ, you may find yourself a bit overwhelmed by everything. Start small, start slow. There's a ton of things to consider, from habitat distribution, coverage and special needs of animals, to guests needs and technical requirements such as energy and water, as well as staff workload efficiency. Animals have their own social, enviromental and dietary needs; as I said before, it's a lot for a beginner, but nonetheless fun once you get the grasp of it! I recommend watching some youtube videos for decorating the habitats. Don't forget to do reasearch with veterinaries and mechanics, as it will allow you to better the conditions of your animals, be better at disease management, and get a ton of new buildings and enrichment objects for the zoo. Also, put ATMs.

TLDR: very cool game, lots of things to consider, don't rush yourself into big habitats. Do reasearch to unlock new and necessary things for the zoo. Have fun!",True,2026-06-04 18:56:52,english,1899
Planet Zoo,Simulasyon,"yes this game is very good and amazing and awesome. ive been wanting it for 4 years now and finally got it :D

definitely way better than I expected",True,2026-06-04 12:03:30,english,365
Planet Zoo,Simulasyon,"Now that PZ2 has just been announced, I realise I have never reviewed this one. A lot of fun, and trickier than it looks. Who would have known how many things you have to consider to build and run a zoo! 

Maybe it is just my own ineptitude, but my zoos never really look all that professional, and the building and terrain tools can be frustrating, to say the least, but the overall game is a lot of fun",True,2026-06-04 09:38:08,english,2453
Planet Zoo,Simulasyon,Throughly enjoy game! Love building zoos and expanding on my habitats!,True,2026-06-04 06:48:16,english,4472
Planet Zoo,Simulasyon,"La verdad es un juego que me encanta, hasta ahora llevo 153 horas jugadas, obviamente es un juego para los que les encanta los simuladores y a parte el plus de que en mi caso me encanta los animales y me interesa muchos sus datos, creo que es un buen juego si te gusta los simuladores y la amplia libertad de creatividad que tienes para crear habitats, edificios y en general esa libertad creativa me encanta y ayudarte de los planos que hace la comunidad lo hace mas ameno si no quieres esforzarte tanto en crear minuciosamente cada detalles, 100% recomendado.",True,2026-06-03 23:09:41,spanish,10306
Planet Zoo,Simulasyon,"A legjobb állatkertes játék, rengeteg állattal és részletes építési lehetőséggel!",True,2026-06-03 22:59:08,hungarian,8224
Planet Zoo,Simulasyon,"Muy buen juego de gestión, la única critica seria en que esta un toque mal optimizado ojala que para la segunda entregan arreglen este apartado",True,2026-06-03 22:11:03,spanish,895
Planet Zoo,Simulasyon,Animals are realistic and the game runs smoothly on a cheap PC,True,2026-06-03 22:09:24,english,5421
Planet Zoo,Simulasyon,"AWESOME AWESOME AWESOME. You do need a couple of guides to understand the basics but once you got the hang of it, it's addicting. Can't wait for the sequel! 100% recommended please play it if you love zoos.",True,2026-06-03 14:11:51,english,1551
Planet Zoo,Simulasyon,great studio great builds great animals great great great...,True,2026-06-03 09:33:12,english,994
Planet Zoo,Simulasyon,"Отличная игра. После тяжелой работы, приходишь домой и спокойненько строишь свой зоопарк. Всегда возвращаюсь сюда, когда устал от этого тяжелого мира... К своим зверушкам :)",True,2026-06-03 07:12:48,russian,5247
Planet Zoo,Simulasyon,"Planet Zoo is a great zoo simulator. This game does have good graphics, building mechanics and a soundtrack. Weirdly enough, I think the challenge mode story is very engaging and tough. The online mode, ""franchise mode"", is also fun, but I wish they did more community challenges even if Planet Zoo 2 releases.",True,2026-06-03 04:22:32,english,4956
